"GEO_ID","NAME","B01003_001M","B01003_001E",
"Geography","Geographic Area Name","Margin of Error!!Total","Estimate!!Total",
"1600000US4719380","Dandridge town, Tennessee","21","2693",
"1600000US4719500","Darden CDP, Tennessee","163","266",
"1600000US4719700","Dayton city, Tennessee","21","7118",
"1600000US4719880","Decatur town, Tennessee","194","1369",
"1600000US4719900","Decaturville town, Tennessee","285","1060",
"1600000US4719920","Decherd city, Tennessee","389","2300",
"1600000US4720620","Dickson city, Tennessee","32","14299",
"1600000US4720930","Dodson Branch CDP, Tennessee","294","904",
"1600000US4721400","Dover city, Tennessee","240","1659",
"1600000US4721420","Dowelltown town, Tennessee","67","286",
"1600000US4721500","Doyle town, Tennessee","160","607",
"1600000US4721540","Dresden town, Tennessee","25","2984",
"1600000US4721740","Ducktown city, Tennessee","179","461",
"1600000US4722000","Dunlap city, Tennessee","23","4843",
"1600000US4722180","Dyer city, Tennessee","372","2570",
"1600000US4722200","Dyersburg city, Tennessee","25","17213",
"1600000US4722340","Eagleton Village CDP, Tennessee","622","4593",
"1600000US4722360","Eagleville city, Tennessee","90","460",
"1600000US4722500","East Cleveland CDP, Tennessee","484","1970",
"1600000US4722720","East Ridge city, Tennessee","35","20778",
"1600000US4722920","Eastview town, Tennessee","159","643",
"1600000US4723440","Elgin CDP, Tennessee","227","319",
"1600000US4723500","Elizabethton city, Tennessee","22","14306",
"1600000US4723660","Elkton city, Tennessee","184","561",
"1600000US4724040","Englewood town, Tennessee","306","1791",
"1600000US4724240","Enville town, Tennessee","87","238",
"1600000US4724320","Erin city, Tennessee","196","1538",
"1600000US4724360","Erwin town, Tennessee","27","6090",
"1600000US4724440","Estill Springs town, Tennessee","318","1991",
"1600000US4724460","Ethridge town, Tennessee","191","558",
"1600000US4724480","Etowah city, Tennessee","33","3540",
"1600000US4724640","Eva CDP, Tennessee","113","223",
"1600000US4724960","Fairfield CDP, Tennessee","142","274",
"1600000US4724980","Fairfield Glade CDP, Tennessee","398","6261",
"1600000US4724990","Fairgarden CDP, Tennessee","431","795",
"1600000US4725080","Fairmount CDP, Tennessee","354","2604",
"1600000US4725440","Fairview city, Tennessee","25","7500",
"1600000US4725540","Fall Branch CDP, Tennessee","295","1368",
"1600000US4725560","Falling Water CDP, Tennessee","221","1106",
"1600000US4725760","Farragut town, Tennessee","35","20154",
"1600000US4725920","Fayetteville city, Tennessee","26","6842",
"1600000US4726120","Fincastle CDP, Tennessee","241","1521",
"1600000US4726160","Finger city, Tennessee","134","350",
"1600000US4726490","Flat Top Mountain CDP, Tennessee","141","367",
"1600000US4726580","Flintville CDP, Tennessee","172","378",
"1600000US4727020","Forest Hills city, Tennessee","20","4769",
"1600000US4727740","Franklin city, Tennessee","41","59905",
"1600000US4727960","Friendship city, Tennessee","208","719",
"1600000US4728060","Friendsville city, Tennessee","223","1069",
"1600000US4728380","Gadsden town, Tennessee","133","448",
"1600000US4728420","Gainesboro town, Tennessee","260","973",
"1600000US4728540","Gallatin city, Tennessee","42","29084",
"1600000US4728560","Gallaway city, Tennessee","168","601",
"1600000US4728680","Garland town, Tennessee","89","333",
"1600000US4728740","Gates town, Tennessee","309","1017",
"1600000US4728800","Gatlinburg city, Tennessee","24","3885",
"1600000US4728960","Germantown city, Tennessee","39","38655",
"1600000US4729020","Gibson town, Tennessee","192","595",
"1600000US4729160","Gilt Edge city, Tennessee","133","490",
"1600000US4729300","Gleason town, Tennessee","212","1634",
"1600000US4729920","Goodlettsville city, Tennessee","40","15448",
"1600000US4730120","Gordonsville town, Tennessee","244","1332",
"1600000US4730220","Graball CDP, Tennessee","86","86",
"1600000US4730280","Grand Junction city, Tennessee","208","470",
"1600000US4730700","Gray CDP, Tennessee","318","1279",
"1600000US4730760","Graysville town, Tennessee","236","1099",
"1600000US4730880","Greenback city, Tennessee","187","986",
"1600000US4730960","Greenbrier town, Tennessee","27","6195",
"1600000US4730980","Greeneville town, Tennessee","32","15189",
"1600000US4731000","Greenfield city, Tennessee","331","2407",
"1600000US4731100","Green Hill CDP, Tennessee","492","6836",
"1600000US4731420","Grimsley CDP, Tennessee","366","1076",
"1600000US4731490","Gruetli-Laager city, Tennessee","244","1827",
"1600000US4731680","Guys town, Tennessee","136","527",
"1600000US4731820","Halls town, Tennessee","405","2326",
"1600000US4732520","Harriman city, Tennessee","22","6503",
"1600000US4732600","Harrison CDP, Tennessee","569","7917",
"1600000US4732640","Harrogate city, Tennessee","22","4333",
"1600000US4732742","Hartsville/Trousdale County, Tennessee","*****","7751",
"1600000US4733120","Helenwood CDP, Tennessee","283","927",
"1600000US4733260","Henderson city, Tennessee","24","6141",
"1600000US4733280","Hendersonville city, Tennessee","45","49725",
"1600000US4733360","Henning town, Tennessee","204","1025",
"1600000US4733400","Henry town, Tennessee","194","536",
"1600000US4733920","Hickory Valley town, Tennessee","39","100",
"1600000US4734700","Hillsboro CDP, Tennessee","144","293",
"1600000US4735160","Hohenwald city, Tennessee","29","3734",
"1600000US4735280","Hollow Rock town, Tennessee","243","955",
"1600000US4735880","Hopewell CDP, Tennessee","438","1932",
"1600000US4736000","Hornbeak town, Tennessee","89","371",
"1600000US4736080","Hornsby town, Tennessee","103","328",
"1600000US4736460","Humboldt city, Tennessee","63","8582",
"1600000US4736500","Hunter CDP, Tennessee","413","1475",
"1600000US4736580","Huntingdon town, Tennessee","15","4046",
"1600000US4736600","Huntland town, Tennessee","162","890",
"1600000US4736640","Huntsville town, Tennessee","248","1109",
"1600000US4737360","Iron City city, Tennessee","73","271",
"1600000US4737600","Jacksboro town, Tennessee","269","1838",
"1600000US4737640","Jackson city, Tennessee","70","64418",
"1600000US4737780","Jamestown city, Tennessee","323","1764",
"1600000US4737820","Jasper town, Tennessee","22","3268",
"1600000US4737960","Jefferson City city, Tennessee","22","8096",
"1600000US4738020","Jellico city, Tennessee","347","2545",
"1600000US4738320","Johnson City city, Tennessee","315","61758",
"1600000US4738540","Jonesborough town, Tennessee","23","4875",
"1600000US4739140","Kenton town, Tennessee","188","1253",
"1600000US4739400","Kimball town, Tennessee","249","1363",
"1600000US4739560","Kingsport city, Tennessee","62","47852",
"1600000US4739620","Kingston city, Tennessee","24","5864",
"1600000US4739660","Kingston Springs town, Tennessee","22","2787",
"1600000US4740000","Knoxville city, Tennessee","58","178202",
"1600000US4740160","Lafayette city, Tennessee","23","4383",
"1600000US4740180","La Follette city, Tennessee","22","7585",
"1600000US4740200","La Grange town, Tennessee","65","133",
"1600000US4740240","Lake City city, Tennessee","309","1544",
"1600000US4740350","Lakeland city, Tennessee","22","11503",
"1600000US4740540","Lakesite city, Tennessee","223","1869",
"1600000US4740560","Lake Tansi CDP, Tennessee","539","3435",
"1600000US4740720","Lakewood city, Tennessee","107","2355",
"1600000US4740732","Lakewood Park CDP, Tennessee","206","655",
"1600000US4741200","La Vergne city, Tennessee","64","30367",
"1600000US4741340","Lawrenceburg city, Tennessee","24","10423",
"1600000US4741520","Lebanon city, Tennessee","35","25188",
"1600000US4741760","Lenoir City city, Tennessee","20","8360",
"1600000US4741860","Lewisburg city, Tennessee","24","10953",
"1600000US4741980","Lexington city, Tennessee","33","7641",
"1600000US4742040","Liberty town, Tennessee","179","531",
"1600000US4742720","Linden town, Tennessee","236","1011",
"1600000US4743140","Livingston town, Tennessee","23","4066",
"1600000US4743160","Lobelville city, Tennessee","270","1038",
"1600000US4743420","Lone Oak CDP, Tennessee","405","1618",
"1600000US4743640","Lookout Mountain town, Tennessee","166","1894",
"1600000US4743700","Loretto city, Tennessee","248","1932",
"1600000US4743780","Loudon town, Tennessee","18","5273",
"1600000US4743820","Louisville city, Tennessee","500","2537",
"1600000US4744300","Luttrell town, Tennessee","205","1022",
"1600000US4744360","Lyles CDP, Tennessee","292","870",
"1600000US4744382","Lynchburg, Moore County metropolitan government; Tennessee","*****","6266",
"1600000US4744420","Lynnville town, Tennessee","112","383",
"1600000US4744840","McEwen city, Tennessee","269","1649",
"1600000US4744940","McKenzie city, Tennessee","97","5254",
"1600000US4745000","McLemoresville town, Tennessee","59","171",
"1600000US4745100","McMinnville city, Tennessee","26","13473",
"1600000US4745320","Madisonville city, Tennessee","19","4503",
"1600000US4745500","Manchester city, Tennessee","31","9899",
"1600000US4746240","Martin city, Tennessee","26","11083",
"1600000US4746380","Maryville city, Tennessee","35","26925",
"1600000US4746400","Mascot CDP, Tennessee","449","2145",
"1600000US4746420","Mason town, Tennessee","324","1581",
"1600000US4746540","Maury City town, Tennessee","223","939",
"1600000US4746700","Maynardville city, Tennessee","412","2250",
"1600000US4747000","Medina city, Tennessee","18","3010",
"1600000US4747020","Medon city, Tennessee","81","194",
"1600000US4748000","Memphis city, Tennessee","70","654876",
"1600000US4748180","Michie town, Tennessee","140","634",
"1600000US4748340","Middleton city, Tennessee","186","856",
"1600000US4748360","Middle Valley CDP, Tennessee","701","12853",
"1600000US4748460","Midtown CDP, Tennessee","311","1614",
"1600000US4748660","Milan city, Tennessee","23","7796",
"1600000US4748920","Milledgeville town, Tennessee","93","315",
"1600000US4748980","Millersville city, Tennessee","371","6111",
"1600000US4749060","Millington city, Tennessee","27","10351",
"1600000US4749360","Minor Hill city, Tennessee","154","416",
"1600000US4749460","Mitchellville city, Tennessee","76","211",
"1600000US4749740","Monteagle town, Tennessee","327","1614",
"1600000US4749760","Monterey town, Tennessee","31","2854",
"1600000US4749940","Mooresburg CDP, Tennessee","192","875",
"1600000US4750220","Morrison town, Tennessee","174","541",
"1600000US4750280","Morristown city, Tennessee","30","28749",
"1600000US4750300","Moscow city, Tennessee","238","589",
"1600000US4750320","Mosheim town, Tennessee","456","3049",
"1600000US4750400","Mountain City town, Tennessee","28","2536",
"1600000US4750580","Mount Carmel town, Tennessee","22","5349",
"1600000US4750780","Mount Juliet city, Tennessee","44","21922",
"1600000US4751080","Mount Pleasant city, Tennessee","19","4555",
"1600000US4751402","Mowbray Mountain CDP, Tennessee","293","1440",
"1600000US4751540","Munford city, Tennessee","21","5779",
"1600000US4751560","Murfreesboro city, Tennessee","89","102602",
"1600000US4752006","Nashville-Davidson metropolitan government (balance), Tennessee","43","587790",
"1600000US4752400","Newbern town, Tennessee","14","3257",
"1600000US4752520","New Deal CDP, Tennessee","325","621",
"1600000US4752780","New Hope city, Tennessee","146","874",
"1600000US4752820","New Johnsonville city, Tennessee","198","1793",
"1600000US4752940","New Market town, Tennessee","229","1206",
"1600000US4753000","Newport city, Tennessee","24","7023",
"1600000US4753140","New Tazewell town, Tennessee","15","3006",
"1600000US4753240","New Union CDP, Tennessee","319","1268",
"1600000US4753380","Niota city, Tennessee","251","916",
"1600000US4753460","Nolensville town, Tennessee","31","5351",
"1600000US4753580","Normandy town, Tennessee","80","155",
"1600000US4753600","Norris city, Tennessee","261","1419",
"1600000US4754280","Oakdale town, Tennessee","96","296",
"1600000US4754640","Oak Grove CDP (Sumner County), Tennessee","64","93",
"1600000US4754700","Oak Grove CDP (Washington County), Tennessee","505","3433",
"1600000US4754780","Oak Hill city, Tennessee","30","4498",
"1600000US4754920","Oakland town, Tennessee","33","5815",
"1600000US4755120","Oak Ridge city, Tennessee","30","28925",
"1600000US4755240","Obion town, Tennessee","275","1464",
"1600000US4755800","Oliver Springs town, Tennessee","490","2831",
"1600000US4755820","Olivet CDP, Tennessee","298","1210",
"1600000US4755860","Oneida town, Tennessee","16","3815",
"1600000US4755900","Ooltewah CDP, Tennessee","146","395",
"1600000US4756020","Orlinda city, Tennessee","192","789",
"1600000US4756040","Orme town, Tennessee","57","109",
"1600000US4756560","Palmer town, Tennessee","176","709",
"1600000US4756720","Paris city, Tennessee","23","10083",
"1600000US4756800","Park City CDP, Tennessee","375","2292",
"1600000US4756870","Parker's Crossroads city, Tennessee","135","292",
"1600000US4757040","Parrottsville town, Tennessee","98","205",
"1600000US4757080","Parsons city, Tennessee","335","2739",
"1600000US4757480","Pegram town, Tennessee","311","2300",
"1600000US4757500","Pelham CDP, Tennessee","151","374",
"1600000US4757740","Petersburg town, Tennessee","180","642",
"1600000US4757780","Petros CDP, Tennessee","245","735",
"1600000US4757900","Philadelphia city, Tennessee","195","504",
"1600000US4758080","Pigeon Forge city, Tennessee","18","5831",
"1600000US4758120","Pikeville city, Tennessee","390","1335",
"1600000US4758240","Pine Crest CDP, Tennessee","358","2360",
"1600000US4758840","Piperton city, Tennessee","220","1449",
"1600000US4758940","Pittman Center town, Tennessee","145","409",
"1600000US4759020","Plainview city, Tennessee","326","2275",
"1600000US4759240","Pleasant Hill town, Tennessee","100","356",
"1600000US4759560","Pleasant View city, Tennessee","27","3962",
"1600000US4760280","Portland city, Tennessee","68","10973",
"1600000US4760500","Powells Crossroads town, Tennessee","248","1204",
"1600000US4761040","Pulaski city, Tennessee","27","7895",
"1600000US4761160","Puryear city, Tennessee","162","786",
"1600000US4761520","Ramer city, Tennessee","117","324",
"1600000US4761960","Red Bank city, Tennessee","30","11661",
"1600000US4762000","Red Boiling Springs city, Tennessee","256","1185",
"1600000US4762580","Riceville CDP, Tennessee","137","299",
"1600000US4763060","Ridgely town, Tennessee","224","1972",
"1600000US4763080","Ridgeside city, Tennessee","139","411",
"1600000US4763140","Ridgetop city, Tennessee","320","1855",
"1600000US4763340","Ripley city, Tennessee","20","8372",
"1600000US4763800","Rives town, Tennessee","105","327",
"1600000US4763840","Roan Mountain CDP, Tennessee","262","1237",
"1600000US4763920","Robbins CDP, Tennessee","192","447",
"1600000US4764160","Rockford city, Tennessee","198","925",
"1600000US4764440","Rockwood city, Tennessee","38","5592",
"1600000US4764820","Rogersville town, Tennessee","19","4419",
"1600000US4765240","Rossville town, Tennessee","155","661",
"1600000US4765642","Rural Hill CDP, Tennessee","435","2065",
"1600000US4765760","Rutherford town, Tennessee","179","1159",
"1600000US4765820","Rutledge town, Tennessee","785","1541",
"1600000US4766160","St. Joseph city, Tennessee","131","680",
"1600000US4766220","Sale Creek CDP, Tennessee","420","2530",
"1600000US4766340","Saltillo town, Tennessee","147","401",
"1600000US4766360","Samburg town, Tennessee","125","325",
"1600000US4766660","Sardis town, Tennessee","128","449",
"1600000US4766680","Saulsbury town, Tennessee","47","68",
"1600000US4766720","Savannah city, Tennessee","20","7011",
"1600000US4766880","Scotts Hill town, Tennessee","256","969",
"1600000US4766940","Selmer town, Tennessee","15","4402",
"1600000US4767120","Sevierville city, Tennessee","27","14477",
"1600000US4767140","Sewanee CDP, Tennessee","543","2242",
"1600000US4767200","Seymour CDP, Tennessee","785","10378",
"1600000US4767230","Shackle Island CDP, Tennessee","368","2736",
"1600000US4767540","Sharon town, Tennessee","159","1039",
"1600000US4767760","Shelbyville city, Tennessee","39","19769",
"1600000US4768540","Signal Mountain town, Tennessee","25","7481",
"1600000US4768560","Silerton town, Tennessee","116","127",
"1600000US4769080","Slayden town, Tennessee","113","252",
"1600000US4769320","Smithville city, Tennessee","23","4466",
"1600000US4769420","Smyrna town, Tennessee","50","38102",
"1600000US4769460","Sneedville town, Tennessee","331","1739",
"1600000US4769560","Soddy-Daisy city, Tennessee","41","12393",
"1600000US4769620","Somerville town, Tennessee","19","3075",
"1600000US4769680","South Carthage town, Tennessee","262","1546",
"1600000US4769740","South Cleveland CDP, Tennessee","672","6329",
"1600000US4769900","South Fulton city, Tennessee","271","1893",
"1600000US4770060","South Pittsburg city, Tennessee","21","3047",
"1600000US4770180","Sparta city, Tennessee","27","4891",
"1600000US4770240","Spencer town, Tennessee","316","1968",
"1600000US4770400","Spring City town, Tennessee","360","1868",
"1600000US4770500","Springfield city, Tennessee","38","16097",
"1600000US4770580","Spring Hill city, Tennessee","39","25415",
"1600000US4770680","Spurgeon CDP, Tennessee","397","3383",
"1600000US4770820","Stanton town, Tennessee","115","454",
"1600000US4770840","Stantonville town, Tennessee","107","333",
"1600000US4772040","Summertown CDP, Tennessee","171","497",
"1600000US4772140","Sunbright city, Tennessee","123","442",
"1600000US4772380","Surgoinsville town, Tennessee","369","2144",
"1600000US4772540","Sweetwater city, Tennessee","23","5807",
"1600000US4773120","Tazewell town, Tennessee","388","2310",
"1600000US4773220","Telford CDP, Tennessee","222","822",
"1600000US4773260","Tellico Plains town, Tennessee","239","865",
"1600000US4773270","Tellico Village CDP, Tennessee","323","5431",
"1600000US4773460","Tennessee Ridge town, Tennessee","257","1389",
"1600000US4773900","Thompson's Station town, Tennessee","300","1946",
"1600000US4774100","Three Way city, Tennessee","228","1723",
"1600000US4774540","Tiptonville town, Tennessee","30","4451",
"1600000US4774640","Toone town, Tennessee","133","363",
"1600000US4774860","Townsend city, Tennessee","203","724",
"1600000US4774880","Tracy City town, Tennessee","293","1581",
"1600000US4775000","Trenton city, Tennessee","21","4319",
"1600000US4775100","Trezevant town, Tennessee","197","751",
"1600000US4775160","Trimble town, Tennessee","185","811",
"1600000US4775240","Troy town, Tennessee","245","1634",
"1600000US4775320","Tullahoma city, Tennessee","263","18561",
"1600000US4775560","Tusculum city, Tennessee","23","2587",
"1600000US4775820","Unicoi town, Tennessee","18","3638",
"1600000US4775940","Union City city, Tennessee","25","10896",
"1600000US4776180","Unionville CDP, Tennessee","274","1016",
"1600000US4776860","Vanleer town, Tennessee","117","405",
"1600000US4777400","Viola town, Tennessee","126","168",
"1600000US4777480","Vonore town, Tennessee","213","1421",
"1600000US4777540","Walden town, Tennessee","275","2028",
"1600000US4777700","Walland CDP, Tennessee","81","148",
"1600000US4777760","Walnut Grove CDP (Hardin County), Tennessee","175","405",
"1600000US4777820","Walnut Grove CDP (Sumner County), Tennessee","203","584",
"1600000US4777900","Walnut Hill CDP, Tennessee","200","2836",
"1600000US4777980","Walterhill CDP, Tennessee","324","473",
"1600000US4778100","Wartburg city, Tennessee","201","891",
"1600000US4778120","Wartrace town, Tennessee","127","516",
"1600000US4778240","Watauga city, Tennessee","149","521",
"1600000US4778320","Watertown city, Tennessee","254","1616",
"1600000US4778560","Waverly city, Tennessee","17","4080",
"1600000US4778600","Waynesboro city, Tennessee","400","2542",
"1600000US4779420","Westmoreland town, Tennessee","508","2555",
"1600000US4779980","White Bluff town, Tennessee","23","3077",
"1600000US4780200","White House city, Tennessee","42","9764",
"1600000US4780360","White Pine town, Tennessee","369","2122",
"1600000US4780540","Whiteville town, Tennessee","20","4704",
"1600000US4780620","Whitwell city, Tennessee","232","1561",
"1600000US4780740","Wildwood CDP, Tennessee","257","1059",
"1600000US4780760","Wildwood Lake CDP, Tennessee","458","3360",
"1600000US4781020","Williston city, Tennessee","139","402",
"1600000US4781080","Winchester city, Tennessee","51","8430",
"1600000US4781280","Winfield town, Tennessee","261","1059",
"1600000US4781560","Woodbury town, Tennessee","36","2647",
"1600000US4781700","Woodland Mills city, Tennessee","70","327",
"1600000US4782120","Wrigley CDP, Tennessee","249","398",
"1600000US4782360","Yorkville city, Tennessee","85","291",
"1600000US4800100","Abbott city, Texas","108","424",
"1600000US4800160","Abernathy city, Texas","494","2584",
"1600000US4801000","Abilene city, Texas","315","116637",
"1600000US4801060","Abram CDP, Texas","618","1754",
"1600000US4801108","Ackerly city, Texas","86","173",
"1600000US4801240","Addison town, Texas","39","13146",
"1600000US4801324","Adrian city, Texas","73","205",
"1600000US4801390","Agua Dulce CDP, Texas","928","2655",
"1600000US4801396","Agua Dulce city, Texas","114","514",
"1600000US4801420","Aguilares CDP, Texas","16","11",
"1600000US4801500","Airport Heights CDP, Texas","127","0",
"1600000US4801514","Airport Road Addition CDP, Texas","99","101",
"1600000US4801576","Alamo city, Texas","32","17816",
"1600000US4801600","Alamo Heights city, Texas","40","7020",
"1600000US4801636","Alba town, Texas","194","548",
"1600000US4801648","Albany city, Texas","183","2246",
"1600000US4801696","Aldine CDP, Texas","1145","14155",
"1600000US4801744","Aledo city, Texas","27","2543",
"1600000US4801816","Alfred CDP, Texas","127","0",
"1600000US4801852","Alice city, Texas","30","19134",
"1600000US4801858","Alice Acres CDP, Texas","195","233",
"1600000US4801924","Allen city, Texas","53","77843",
"1600000US4802044","Alma town, Texas","113","299",
"1600000US4802104","Alpine city, Texas","21","5790",
"1600000US4802188","Alto town, Texas","328","1436",
"1600000US4802194","Alto Bonito Heights CDP, Texas","388","961",
"1600000US4802212","Alton city, Texas","30","12054",
"1600000US4802260","Alvarado city, Texas","17","3734",
"1600000US4802272","Alvin city, Texas","40","24512",
"1600000US4802284","Alvord town, Texas","265","1612",
"1600000US4802286","Amada Acres CDP, Texas","191","128",
"1600000US4802290","Amargosa CDP, Texas","198","249",
"1600000US4803000","Amarillo city, Texas","40","187225",
"1600000US4803008","Amaya CDP, Texas","127","0",
"1600000US4803072","Ames city, Texas","222","885",
"1600000US4803084","Amherst city, Texas","166","696",
"1600000US4803096","Amistad CDP, Texas","24","25",
"1600000US4803126","Anacua CDP, Texas","127","0",
"1600000US4803144","Anahuac city, Texas","383","1905",
"1600000US4803192","Anderson city, Texas","194","363",
"1600000US4803216","Andrews city, Texas","18","10526",
"1600000US4803264","Angleton city, Texas","31","18852",
"1600000US4803288","Angus city, Texas","113","378",
"1600000US4803300","Anna city, Texas","40","7198",
"1600000US4803336","Annetta town, Texas","222","1333",
"1600000US4803340","Annetta North town, Texas","125","491",
"1600000US4803342","Annetta South town, Texas","78","458",
"1600000US4803360","Annona town, Texas","109","318",
"1600000US4803372","Anson city, Texas","303","2394",
"1600000US4803432","Anthony town, Texas","34","4766",
"1600000US4803540","Anton city, Texas","197","1335",
"1600000US4803564","Appleby city, Texas","127","465",
"1600000US4803588","Aquilla city, Texas","38","81",
"1600000US4803600","Aransas Pass city, Texas","356","8281",
"1600000US4803696","Archer City city, Texas","184","1578",
"1600000US4803708","Arcola city, Texas","483","2309",
"1600000US4803768","Argyle city, Texas","22","3147",
"1600000US4804000","Arlington city, Texas","105","359410",
"1600000US4804156","Arp city, Texas","288","1008",
"1600000US4804174","Arroyo Colorado Estates CDP, Texas","505","882",
"1600000US4804176","Arroyo Gardens CDP, Texas","190","202",
"1600000US4804300","Asherton city, Texas","271","1182",
"1600000US4804408","Aspermont town, Texas","147","637",
"1600000US4804462","Atascocita CDP, Texas","1598","61757",
"1600000US4804504","Athens city, Texas","33","12653",
"1600000US4804516","Atlanta city, Texas","19","5698",
"1600000US4804600","Aubrey city, Texas","20","2434",
"1600000US4804672","Aurora city, Texas","261","1387",
"1600000US4805000","Austin city, Texas","110","764129",
"1600000US4805036","Austwell city, Texas","56","141",
"1600000US4805072","Avery town, Texas","156","566",
"1600000US4805084","Avinger town, Texas","118","519",
"1600000US4805168","Azle city, Texas","424","10769",
"1600000US4805180","Bacliff CDP, Texas","750","7275",
"1600000US4805264","Bailey city, Texas","81","196",
"1600000US4805288","Bailey's Prairie village, Texas","117","691",
"1600000US4805336","Baird city, Texas","306","1586",
"1600000US4805372","Balch Springs city, Texas","40","22776",
"1600000US4805384","Balcones Heights city, Texas","24","2983",
"1600000US4805456","Ballinger city, Texas","15","3789",
"1600000US4805468","Balmorhea city, Texas","243","912",
"1600000US4805520","B and E CDP, Texas","479","670",
"1600000US4805528","Bandera city, Texas","354","1188",
"1600000US4805552","Bangs city, Texas","333","1914",
"1600000US4805576","Banquete CDP, Texas","317","849",
"1600000US4805612","Bardwell city, Texas","186","655",
"1600000US4805690","Barrera CDP, Texas","17","17",
"1600000US4805696","Barrett CDP, Texas","608","2283",
"1600000US4805708","Barry city, Texas","66","118",
"1600000US4805720","Barstow city, Texas","123","412",
"1600000US4805732","Bartlett city, Texas","259","1327",
"1600000US4805750","Barton Creek CDP, Texas","395","2386",
"1600000US4805768","Bartonville town, Texas","261","1481",
"1600000US4805864","Bastrop city, Texas","25","7014",
"1600000US4805924","Batesville CDP, Texas","342","1129",
"1600000US4805984","Bay City city, Texas","29","17671",
"1600000US4806060","Bayou Vista city, Texas","236","1704",
"1600000US4806104","Bayside town, Texas","120","487",
"1600000US4806128","Baytown city, Texas","46","70429",
"1600000US4806140","Bayview town, Texas","420","717",
"1600000US4806200","Beach City city, Texas","340","2172",
"1600000US4806242","Bear Creek village, Texas","120","431",
"1600000US4806272","Beasley city, Texas","135","490",
"1600000US4807000","Beaumont city, Texas","77","116054",
"1600000US4807108","Beckville city, Texas","244","874",
"1600000US4807132","Bedford city, Texas","55","46975",
"1600000US4807144","Bedias city, Texas","167","420",
"1600000US4807156","Bee Cave city, Texas","41","3391",
"1600000US4807192","Beeville city, Texas","24","13344",
"1600000US4807300","Bellaire city, Texas","26","16550",
"1600000US4807396","Bellevue city, Texas","123","512",
"1600000US4807408","Bellmead city, Texas","29","9732",
"1600000US4807420","Bells town, Texas","326","1701",
"1600000US4807432","Bellville city, Texas","28","4090",
"1600000US4807492","Belton city, Texas","37","17845",
"1600000US4807528","Benavides city, Texas","425","1900",
"1600000US4807552","Benbrook city, Texas","40","21047",
"1600000US4807636","Benjamin city, Texas","102","314",
"1600000US4807642","Benjamin Perez CDP, Texas","127","0",
"1600000US4807852","Berryville town, Texas","182","892",
"1600000US4807864","Bertram city, Texas","366","1670",
"1600000US4808104","Beverly Hills city, Texas","325","1835",
"1600000US4808128","Bevil Oaks city, Texas","217","1288",
"1600000US4808164","Bigfoot CDP, Texas","120","150",
"1600000US4808212","Big Lake city, Texas","150","3022",
"1600000US4808224","Big Sandy town, Texas","309","1700",
"1600000US4808236","Big Spring city, Texas","29","26570",
"1600000US4808240","Big Thicket Lake Estates CDP, Texas","225","510",
"1600000US4808260","Big Wells city, Texas","206","585",
"1600000US4808392","Bishop city, Texas","27","3160",
"1600000US4808398","Bishop Hills town, Texas","64","258",
"1600000US4808410","Bixby CDP, Texas","268","359",
"1600000US4808488","Blackwell city, Texas","84","322",
"1600000US4808536","Blanco city, Texas","436","2402",
"1600000US4808596","Blanket town, Texas","169","472",
"1600000US4808668","Blessing CDP, Texas","284","712",
"1600000US4808752","Bloomburg town, Texas","148","411",
"1600000US4808788","Blooming Grove town, Texas","243","1012",
"1600000US4808800","Bloomington CDP, Texas","488","1796",
"1600000US4808812","Blossom city, Texas","246","1633",
"1600000US4808830","Blue Berry Hill CDP, Texas","420","936",
"1600000US4808860","Blue Mound city, Texas","335","2192",
"1600000US4808872","Blue Ridge city, Texas","238","801",
"1600000US4808908","Bluetown CDP, Texas","110","328",
"1600000US4809004","Blum town, Texas","213","725",
"1600000US4809160","Boerne city, Texas","26","9664",
"1600000US4809172","Bogata city, Texas","235","1352",
"1600000US4809232","Boling CDP, Texas","278","1063",
"1600000US4809250","Bolivar Peninsula CDP, Texas","519","2895",
"1600000US4809310","Bonanza Hills CDP, Texas","127","0",
"1600000US4809328","Bonham city, Texas","32","10208",
"1600000US4809388","Bonney village, Texas","96","252",
"1600000US4809448","Booker town, Texas","142","1339",
"1600000US4809556","Borger city, Texas","29","13218",
"1600000US4809598","Botines CDP, Texas","234","263",
"1600000US4809628","Bovina city, Texas","284","1823",
"1600000US4809640","Bowie city, Texas","20","5329",
"1600000US4809656","Box Canyon CDP, Texas","13","15",
"1600000US4809748","Boyd town, Texas","323","1507",
"1600000US4809796","Boys Ranch CDP, Texas","142","224",
"1600000US4809868","Brackettville city, Texas","245","2106",
"1600000US4809916","Brady city, Texas","20","5495",
"1600000US4810072","Brazoria city, Texas","29","3118",
"1600000US4810087","Brazos Bend city, Texas","84","212",
"1600000US4810090","Brazos Country city, Texas","129","449",
"1600000US4810132","Breckenridge city, Texas","19","5739",
"1600000US4810144","Bremond city, Texas","277","966",
"1600000US4810156","Brenham city, Texas","25","15355",
"1600000US4810192","Briar CDP, Texas","831","6060",
"1600000US4810197","Briarcliff village, Texas","213","1276",
"1600000US4810216","Briaroaks city, Texas","125","590",
"1600000US4810252","Bridge City city, Texas","41","7961",
"1600000US4810264","Bridgeport city, Texas","19","5902",
"1600000US4810336","Bristol CDP, Texas","166","405",
"1600000US4810384","Broaddus town, Texas","100","236",
"1600000US4810528","Bronte town, Texas","193","934",
